Entrez Gene ID,Symbol
74621,4930432L08Rik
74622,4930429F11Rik
74624,4930429D17Rik
72351,Ptar1
74626,Tmem81
74627,4930413E15Rik
74629,4930426L09Rik
74633,4930429F24Rik
74635,4930425O10Rik
74637,Shpk
108167758,4930422I22Rik
74644,4930426D05Rik
74645,Tent5c
74646,Spsb1
74647,4930432O09Rik
74648,S100pbp
74649,Cpa5
74653,Pomk
74654,4930455H04Rik
223825,Mroh2b
74660,4930442J19Rik
74661,Pard3bos1
74662,4930448K20Rik
74663,Tex55
74665,Drc3
74666,4930432K21Rik
74667,4930434J06Rik
74670,Zfp943
74673,Spdye4a
74675,Ptchd3
105243053,4930456A14Rik
74680,4930435F18Rik
102633321,4930448E22Rik
74682,Wdr35
100503481,4930453H23Rik
74684,4930451G09Rik
74685,Lrrc74b
74686,Slc25a54
74687,4930443O20Rik
74688,4930453L07Rik
74689,4930440C22Rik
74691,Tdrd9
74693,4930509J09Rik
74694,Tbc1d30
74700,4930524O08Rik
74702,4930517E11Rik
74703,Ccdc7a
74706,4930507D05Rik
74708,Pih1d3
74709,4930505O20Rik
74712,4930511A02Rik
74715,4930521O11Rik
74716,Wbp2nl
74717,Spata17
74718,Snx16
74720,Tmem114
74724,4930512B01Rik
74725,4930524B17Rik
74726,4930523O13Rik
74729,Setmar
382030,Cnep1r1
74732,Stx11
74734,Rhoh
74735,Trim14
74741,C2cd5
74743,5830403F22Rik
74744,5830408C22Rik
74747,Ddit4
74748,Slamf8
381232,Mirt1
74753,Trmo
74754,Dhcr24
74757,5830416I19Rik
241308,Ralgps1
74760,Rab3il1
74761,Mxra8
74762,Mdga1
74763,Naa60
74764,Klc4
74766,Yipf2
74769,Pik3cb
74770,Hhatl
100764,Rita1
74772,Atp13a2
74776,Ppa2
74778,Rrp7a
74782,Glt8d2
217335,Fbf1
108958,Miga2
108961,E2f8
269033,4930503L19Rik
108970,4930519F24Rik
108978,4930555G01Rik
217203,Tmem106a
230752,Eva1b
108989,Tpr
108995,Tbc1d10c
215351,Senp6
193670,Rnf185
212980,Slc45a3
109006,Ciapin1
74838,Naa15
74840,Manf
74841,Usp38
74843,Mss51
74844,4833447I15Rik
74845,4930404K13Rik
74846,4930405A21Rik
74847,Meikin
100504429,Spin2d
74852,4930402D18Rik
74854,4930402F06Rik
74855,Fam228a
102637283,Pip5k1bos
74859,4930455B14Rik
74864,4930449E01Rik
74868,Tmem65
74872,4930448H16Rik
76397,4930455F16Rik
74879,4930461G14Rik
74881,4930459C07Rik
74883,4930461C15Rik
74884,Cdrt4os1
105244413,4930445K14Rik
74888,Saxo1os
76916,Timmdc1
74890,Morn3
74892,4930447A16Rik
74895,Ccdc181
74897,4930448I06Rik
75787,4930471M09Rik
74901,Kbtbd11
320226,Ccdc171
74429,4930478P22Rik
74905,4930477N07Rik
74909,4930467J12Rik
74910,4930480E11Rik
74912,4930471E19Rik
74914,Cylc2
74915,Atp6v1e2
74917,4930474M22Rik
74918,Iqca
74919,Slc35f6
100416830,Zfp572
105245359,4930470G03Rik
74925,4930479D17Rik
74926,4930473H19Rik
74927,Pmis2
74928,4930467K11Rik
74930,4930480M12Rik
74931,4930481A15Rik
70969,4930500F04Rik
100502590,Tex50
74934,Armc4
108168883,4930481B07Rik
74939,4930471G24Rik
74941,4930503H13Rik
74942,4930503O07Rik
106248,Qtrt2
74945,Acss2os
74947,Kif4-ps
74951,4930502A04Rik
74953,4930483K19Rik
74954,4930503E14Rik
380654,Cfap54
74959,Platr14
74966,4930471G03Rik
74967,4930474H20Rik
74968,4930465M20Rik
74970,4930483O08Rik
74971,4930488B22Rik
74972,4930500A05Rik
74973,4930500L23Rik
78105,Grip1os1
74978,Lrriq1
102635219,4930480C01Rik
74987,Cldn34d
74988,4930480G23Rik
74989,Csmd2os
74991,4930500H12Rik
74992,4930487H11Rik
193452,Zfp184
74995,4930502E09Rik
74996,Usp47
668110,Syce1l
74998,Rab11fip2
232533,Stk38l
75001,4930482G09Rik
75002,Tmprss12
75007,Mindy1
214639,4930486L24Rik
70646,Naa30
75011,4930488N24Rik
102636338,4930500F10Rik
75013,Ct55
75015,4930503B20Rik
75016,4930480K23Rik
75017,4930470O06Rik
75019,Rnase10
75022,4930471L23Rik
75025,4930473O22Rik
75028,4930486I03Rik
75029,Purg
75030,4930503E24Rik
75033,Mei4
75037,4930500G05Rik
75039,Nudt12os
75040,Efcab10
75043,4930507D10Rik
75044,4930506A18Rik
105243553,4930507L24Rik
75050,Kif27
75053,Kif16bos
102637792,4930511P09Rik
75010,Tmbim7
100174921,4930505N22Rik
75058,4930519H02Rik
75060,4930506C21Rik
75062,Sf3a3
75064,Zcchc13
75066,4930521E06Rik
75067,4930521O17Rik
75069,4930515L03Rik
75070,4930515G16Rik
75071,Samt2b
75073,4930505K13Rik
75076,4930504C09Rik
75079,Zbtb49
75083,Usp50
75084,4930511M06Rik
102636203,4930519L02Rik
75086,4930520P13Rik
75087,4930505A04Rik
75088,4930505G20Rik
75090,4930519D14Rik
75095,4930513D17Rik
75096,4930524O05Rik
75097,Ube2dnl2
75099,Lysmd4
75100,4930525D18Rik
75104,Mmd2
75106,4930519F16Rik
102631730,4930512M02Rik
75111,4930512H18Rik
75115,4930509E16Rik
75116,4930520O04Rik
75117,4930517M08Rik
231549,Lrrc8d
75122,Zc2hc1b
75123,4930518J21Rik
75124,Nxnl2
75125,4930513O06Rik
75128,4930515B02Rik
75131,4930512J16Rik
75133,4930515L19Rik
75135,4930526I15Rik
75137,Rprd2
75138,4930526L06Rik
102636142,4930526H09Rik
75140,Slxl1
75141,Rasd2
619677,4930529C04Rik
68070,Pdzd2
75145,4930547E14Rik
75146,Mfsd13a
75148,4930545H06Rik
75149,4930539M17Rik
108167906,Ccdc42os
213409,Lemd1
75154,4930542M03Rik
75155,4930529K09Rik
665270,Plb1
75159,4930533P14Rik
75160,4930543I03Rik
75161,4930544M13Rik
75162,4930545E07Rik
75166,4930533B01Rik
75170,Nrg3os
75172,Ccdc146
75173,Tex38
102637419,4930540E01Rik
75175,4930542C21Rik
75176,4930543D07Rik
75178,Meiob
75180,Tmem269
67886,Camsap2
75185,Samt4
381650,Thap6
75187,4930543N07Rik
75189,4930533K18Rik
102633753,4930534H03Rik
382522,H2bu1-ps
75193,4930526F13Rik
105244259,4930527A07Rik
75196,Ankrd7
75197,4930529N20Rik
75199,Rhox2a
75202,Spaca6
75203,4930539N22Rik
75205,4930533N22Rik
75208,4930539C22Rik
75209,Sv2c
75210,Prr3
75211,4930542D17Rik
75212,Rnf121
382077,Ccdc33
75216,Cep128
75219,Dusp18
75221,Dpp3
75223,4930528D03Rik
102635169,4930543I11Rik
319587,4930539J05Rik
102637001,4930529I22Rik
75233,4930532M18Rik
75234,Rnf19b
97827,Exd2
75237,4930535O05Rik
75239,4930543E12Rik
75242,Hmgb4os
75243,4930549C15Rik
75245,4930550C17Rik
75247,4930553E22Rik
102632493,4930554P06Rik
75252,4930555G21Rik
75253,4930554C24Rik
75255,4930562F07Rik
75256,4930562F17Rik
75258,4930563M21Rik
75259,4930556M19Rik
75266,Tomm20l
75269,4930564D02Rik
102637491,4930556I23Rik
385317,H2al3
75272,Erich6b
75273,Pelp1
75274,4930558G05Rik
75275,Tmco5b
75278,4930547H16Rik
75279,4930555B11Rik
75280,4930554G24Rik
75281,4930548G14Rik
115487469,4930555G07Rik
75283,4930556L07Rik
75284,Bcdin3d
75285,4930556N13Rik
75286,4930549G23Rik
75288,Slc35f4
75290,4930557B15Rik
75291,Zbtb3
75292,Prkd3
75295,4930559C10Rik
75296,Fgfr1op
75301,4930556N09Rik
75302,Asxl2
75304,4930563E22Rik
75305,Ankrd53
102638878,4930557F08Rik
75309,4930565D16Rik
75310,4930556C24Rik
75311,4930550C14Rik
75315,4930553C11Rik
75316,Taf1d
75317,Parpbp
75320,Etnk1
75321,Grip1os2
75322,4930557F10Rik
75323,4930558J18Rik
105245193,4930563J15Rik
75328,Fam243
75329,Atf7ip2
75330,4930558F17Rik
75332,4930556G01Rik
100504653,4930555A03Rik
75339,Mphosph8
75341,4930564C03Rik
75345,Slamf7
75347,4930563H07Rik
75349,4930556J02Rik
75351,4930553J12Rik
75352,4930550L24Rik
75354,4930554I06Rik
75355,4930553P18Rik
75357,4930557J02Rik
75359,4930555F03Rik
75360,4930548K13Rik
75361,4930555K05Rik
100418302,4930555K19Rik
75364,4930549P19Rik
75367,4930552N02Rik
75368,4930558K02Rik
75369,4930563F08Rik
75370,4930563E18Rik
75373,4930597O21Rik
102634128,4930598N05Rik
75377,4930597G03Rik
75379,4930599N23Rik
75381,4930598F16Rik
75384,Lyzl4os
102639337,4930599A14Rik
75387,Sirt4
75388,Boll
75389,4930597A21Rik
75394,0610040F04Rik
75395,Hoxb5os
75396,Spp2
231532,Arhgap24
75400,Defb29
75404,Arhgap36
75405,1100001I12Rik
75406,Ndufs7
105638,Dph3
212153,Ccdc191
56706,Ccnl1
75415,Arhgap12
75416,Nop14
239405,Rspo2
75420,Secisbp2
75422,Mettl5
75423,Arl5a
75424,Zfp820
75425,Tti1
75429,Fam183b
75430,Anapc15
75432,1700006F04Rik
75433,1700001G01Rik
75434,Fam166c
75437,Cfap97d1
75439,Cypt12
75443,1700011M02Rik
75444,Ccdc192
75448,Rsf1os1
75451,1700011C11Rik
75452,Ascc2
75453,Ccdc7b
75454,Phpt1
75456,Prps1l1
75458,Cklf
75459,Syce3
75462,1700001C19Rik
75465,Dynlrb2
75467,Stpg4
75469,Spata19
75470,Iqcf5
75471,1700009N14Rik
75472,Cfap126
75475,Oplah
75476,1700010I02Rik
75479,1700012D14Rik
75480,1700003F12Rik
75482,Hspb9
75483,Cox8c
75485,1700010B08Rik
75487,1700012J15Rik
75489,1700012D16Rik
75493,1700003L19Rik
75494,1700008C04Rik
75495,Morn5
75497,Fabp12
75500,1700010H22Rik
75501,1700010K23Rik
75504,1700013F07Rik
75507,Pou5f2
75508,1700017J07Rik
75509,1700020N15Rik
75510,Izumo2
75512,Gpx6
75514,1700013H16Rik
75516,Ttc32
75517,Ccdc34os
100503856,1700024B05Rik
75519,1700021F02Rik
75520,1700024N05Rik
75522,1700024I08Rik
75524,Tex48
75526,Eppin
75528,Tex29
100503036,1700015G11Rik
75530,Lyrm7
75531,1700025H01Rik
75532,1700015C15Rik
75533,Nme5
102638388,1700015I17Rik
75538,Fam71e1
75539,1700022H01Rik
75540,Fpgt
75541,Nat8f4
75543,1700019C18Rik
102639882,1700016K05Rik
75545,Tslrn1
75546,1700019P21Rik
75549,1700019L22Rik
56691,Dnajb8
75552,Paqr9
75555,1700020D05Rik
75556,Cfap161
71120,1700022A22Rik
75558,Spata45
75561,1700016J18Rik
75563,Dnali1
75564,Rsph9
75565,Sgf29
66262,Ing5
75567,1700027I24Rik
75568,Capsl
75569,1700028D13Rik
75570,Nhej1
75571,Spata9
75572,Acyp2
75573,Prr29
75576,1700030L22Rik
75577,Dynap
75578,Fggy
75579,2310034G01Rik
75580,Zbtb4
75581,Yipf7
227446,Relch
68544,Trir
75584,2310030A07Rik
75586,Krtap9-3
75589,2310043L19Rik
75593,Malsu1
72083,Mzt2
75596,Prl7b1
75597,Ndufaf2
75600,Calml4
75601,1810049I09Rik
75602,1810062O18Rik
69871,Ppp1r35
75604,Tm4sf5
75605,Kdm5b
100504474,Smlr1
75607,Wnk2
75608,Chmp4b
68355,2010204K13Rik
75610,2010109A12Rik
75612,Gns
75613,Med25
75614,Rab26os
242747,Zfp933
75616,Smim15
75617,Rps25
75619,Fastkd2
75620,Kxd1
75622,Spaca3
75623,Tex30
75624,Metap1
75625,Mageh1
75627,Snapc1
108167416,Thap8
75630,1700020G17Rik
75634,1700013N06Rik
75636,1700022E09Rik
75640,1700016B01Rik
75642,Spata25
100503727,1700011B04Rik
75645,Ccdc172
75646,Rai14
75647,Ssmem1
107047,Psmg2
239591,Ttll8
75655,1700028P15Rik
75656,1700020A23Rik
75657,Speer4a
381404,Pabpc1l
75659,Wdr54
75660,Lin37
75662,1700030C14Rik
75665,Bicdl1
75667,Tmem225
75668,Rasl10a
75669,Pik3r4
234395,Ushbp1
75671,Tex22
98682,Mfsd6
75677,Cldn22
75678,Ippk
664968,Tmem238
75686,Nudt16
75687,Ripor1
75689,Higd1b
75690,Vsig10l
75691,Anks6
75692,Nr2c2ap
75693,3010001F23Rik
75695,Rilpl1
68879,Prpf6
75697,C2cd4b
75698,Shld2
100503082,2010110K18Rik
75704,Ces1h
75706,Krt24
75710,Rbm12
75712,Tmem14a
75717,Cul5
75718,Vwa5b1
75721,4932414N04Rik
75722,4932412D23Rik
75723,Amotl1
73254,Ccdc18
75729,Fam227a
75731,Idnk
75732,Iqcd
75734,Mff
75735,Pank1
75736,Bcl2l12
75739,Mpp7
75740,Egfem1
75744,Svip
75745,Rian
75746,Morc4
75747,Sesn3
75750,Slc10a6
75751,Ipo4
75758,9130401M01Rik
75761,Apol7a
216549,Aftph
75763,Dcaf17
75766,Dcstamp
75767,Rab11fip1
75768,4833422M21Rik
75769,Plppr5
75770,Brsk2
75772,Pnpla5
75773,Adad2
75775,4930402K13Rik
75777,Ttc23l
75778,Them4
228602,4930402H24Rik
75782,Lca5
75783,4930431F12Rik
654809,4930428O21Rik
75785,Klhl24
75786,Ckap5
75788,Smurf1
75789,4930444M15Rik
231672,Fbxw8
381693,Wdr95
75795,4930455D15Rik
75796,Cdyl2
75799,4930444P10Rik
75800,4930442E04Rik
75801,4930447C04Rik
75804,4930463O16Rik
75805,Nln
626415,4930467E23Rik
102637336,4930470B04Rik
75809,4930488L21Rik
75811,Saxo1
75812,Tasp1
75813,4930484H19Rik
75814,4930467D21Rik
75815,4930470H14Rik
75818,4930478L05Rik
75819,4930509K18Rik
75820,Wdr64
75822,4930524C18Rik
75823,Fam227b
75826,Senp2
75827,4930542N06Rik
75828,Hormad2
75829,Prame
75831,4930528G23Rik
75833,4930532I03Rik
75836,Atxn7l1os2
71227,Daw1
75841,Rnf139
75845,4930567K12Rik
75847,Crppa
69034,Nupr1l
75051,Ccdc173
75852,4930590L14Rik
75853,4930592I03Rik
75854,4930579J19Rik
75855,4930579H20Rik
75857,4930568G15Rik
75858,Speer4cos
75859,4930568D16Rik
75860,Tex26
75861,4930571K23Rik
75862,4930572O13Rik
75863,Clec4g
102633239,4930573G07Rik
100504454,4930573C08Rik
75869,Arl5b
75870,Tcam1
75871,Zfp821
75877,4930591E09Rik
75878,4930579P08Rik
75879,4930589L23Rik
75880,4930592A05Rik
75881,4930579K19Rik
71301,4930593A02Rik
75883,4930568A12Rik
75886,Gstt4
75887,4930586N03Rik
75888,4930573H18Rik
75893,4930587E11Rik
75894,Adal
75900,4930566D17Rik
75901,Dcp1a
105244708,4930568A13Rik
75904,4930579D09Rik
75905,Dipk2b
75906,Fam184a
329782,4930570G19Rik
75909,Vmp1
75910,4930590L20Rik
75913,4930579G18Rik
75914,Exoc6b
75915,Bloc1s6os
75916,4930572K03Rik
99480,Dnttip2
75927,Pitpnm2os1
105246496,4930578L24Rik
75930,4930567H12Rik
75276,Ppp1r1c
108167464,4930570E01Rik
75939,4930579G24Rik
75942,4930584F24Rik
75943,4930572G02Rik
99887,Tlcd4
75946,4930583P06Rik
75947,4930594O21Rik
75949,4930573C15Rik
75951,4930578M01Rik
102638670,4930578G10Rik
75953,Samd7
75954,5033403H07Rik
77675,5033406O09Rik
75956,Srrm2
75957,Mir17hg
75958,5033403F01Rik
75965,Zdhhc20
192136,Sugct
75973,Ccdc162
75974,Dock11
102635844,5031425E22Rik
100039684,5031434O11Rik
270096,Mon1b
75985,Rab30
75986,Agmat
224840,Treml4
75990,5033421B08Rik
75991,Slain2
75995,5033417F24Rik
75996,5033428I22Rik
76000,5033430I15Rik
76001,5033426O07Rik
76002,Ms4a18
76003,Tmem150cos
76007,Zmym2
109019,Nabp1
76014,Zc3h18
100302730,5830417I10Rik
240817,Teddm2
76024,Gm11346
76025,Cant1
108168347,5830433I10Rik
115488304,5830448L01Rik
76041,Ccdc125
105246046,5830427D02Rik
76044,Ncapg2
76051,Ganc
227723,Prrc2b
57905,Isy1
115488470,5830427D03Rik
76062,5830428M24Rik
76071,Jakmip1
76072,Rnf183
76074,Gbp8
76080,Ttpal
76082,5830468F06Rik
230257,Ptbp3
622307,Albfm1
76100,5830454E08Rik
277250,Kdm3b
76113,Lpo
109032,Sp110
72667,Zfp444
76117,Arhgap15
76123,Gpsm2
76130,Las1l
76131,Depdc1a
76132,Faxc
76133,6230400D17Rik
109294,Prex2
76137,Mcur1
76138,Ccdc138
230376,Haus6
76142,Ppp1r14c
228960,Stx16
236904,Klhl15
225659,Cep76
217109,Utp18
76156,Fam131b
76157,Slc35d3
230678,Tmem125
76161,Lamp5
115486873,6330537M06Rik
76166,Cplane2
76167,Snrnp35
115488899,6330525I24Rik
382245,Tmem29
109042,Cavin3
76178,Coa5
76179,Usp31
233056,Zfp790
76183,Celf6
76184,Abca6
76187,Adhfe1
76192,Abhd12
432450,Nkain2
70546,Zdhhc2
76205,Stard3nl
76206,Gpr165
103743,Tmem98
76217,Jakmip2
76218,6430710C18Rik
76219,Arxes1
76220,6530402F18Rik
76222,Magef1
76223,Agbl3
115490342,6530409C15Rik
76229,Vmn2r29
382620,Tmed8
242050,Igsf10
76233,Dnttip1
99470,Magi3
328092,Dtd2
76237,6430628N08Rik
76238,Grhpr
380714,Rph3al
109050,Inka2
109052,Krt75
76251,Ercc6l2
76252,Atp6v0e2
76253,0610006L08Rik
76073,Pcgf5
76257,Slc38a3
76260,Ttc8
76261,0610040J01Rik
109054,Pfdn4
76263,Gstk1
76265,Tsen54
76267,Fads1
223601,Fam49b
76273,Ndfip2
76279,Cyp2d26
76281,Tax1bp3
75725,Phf14
76294,Asb5
76295,Atp11b
100087,Kti12
76299,Erp44
231712,Trafd1
76302,Pcnp
58243,Nap1l5
76306,Slc18b1
76308,Rab1b
117167,Steap4
76311,1110019D14Rik
109065,Dnaaf2
228136,Zdhhc5
109075,Exosc4
109077,Ints5
109079,Sephs1
76332,Cog2
109082,Fbxw17
76338,Rab2b
109093,Rars2
109095,Rbm15b
76355,Tgds
76357,Trmt5
76365,Tbx18
76366,Mtif3
106200,Txndc11
76371,2810408B13Rik
76373,Zfp773
76375,Det1
76376,Slc24a2
100042332,2810410L24Rik
76378,Ropn1
73598,1700001O22Rik
76382,1700012A03Rik
76383,H2al1m
76386,1700010D01Rik
384775,1700003H04Rik
76389,Ankrd36
76390,Zfp735
76392,Slfn5os
76393,1700012H19Rik
100978,Nfxl1
76398,1700017M07Rik
76399,Il31
76400,Pbp2
76402,1700020M21Rik
76405,1700018B08Rik
76406,Tex45
76407,Sun5
76408,Abcc3
76409,1700025B11Rik
76410,1700021L23Rik
76411,Ift43
76412,1700019J19Rik
76413,1700016D06Rik
76415,Fam187b
76416,Znrd1as
76419,Smkr-ps
100503311,Pifo
76421,1700028K03Rik
76422,Mroh3
76380,Cep112
76425,Gid8
76426,Fam209
76429,Lhpp
76432,2310001H17Rik
211151,Churc1
233870,Tufm
76438,Rftn1
109108,Slc30a9
76441,Daam2
98365,Slamf9
76443,2310016D23Rik
76444,Krtap4-7
233064,Wdr62
76448,Ppp1r18
210135,Zfp180
76453,Prss23
76455,2310067E19Rik
76457,Ccdc134
76459,Car12
71790,Anxa9
76464,Knl1
76467,Msrb2
109113,Uhrf2
76469,Cmya5
109115,Supt3
100689,Spon2
381339,Tmem182
76477,Pcolce2
76478,Haus8
76479,Smndc1
192170,Eif4a3
76483,Lmf1
76484,Kndc1
76485,Glt8d1
76486,Ly6k
76487,Ppp1r3g
233877,Kctd13
76491,Abhd14b
76497,Ppp1r11
76498,Paqr4
76499,Clasp2
76500,Ip6k2
76501,Commd9
76505,1500009C09Rik
76507,Aoc1
76509,Plet1
76510,Trappc9
64295,Tmub1
68304,Poglut3
76516,2010001A14Rik
76522,Lsm8
384281,Gatc
76527,Il34
100273,Osbpl9
109129,Mmadhc
227095,Hibch
76547,Tmem101
330409,Cecr2
52504,Cenpo
76551,Ccdc6
109135,Plekha5
109136,Mmaa
76559,Atg2b
76560,Prss8
76561,Snx7
76563,Qrsl1
76566,Rflnb
76568,Ift46
65971,Tbata
76571,Styxl1
76572,Rbmxl2
76573,Spatc1l
76574,Mfsd2a
226757,Wdr26
76577,Faf2
105244150,2210008N01Rik
74781,Wipi2
76585,Lce1i
76589,Unc5cl
76594,Dnajc18
109145,Gins4
98053,Gtf2f1
76601,1700041M19Rik
76602,1700040D17Rik
76604,1700047A11Rik
76606,Llcfc1
76608,Hectd3
76609,1700065O20Rik
102632931,1700063K16Rik
76612,Lrrc27
76614,Immt
76615,Got1l1
76624,1700099I09Rik
73429,Hoxd3os1
76626,Msi2
76627,Prr30
76628,1700112J16Rik
76629,Tmem270
76630,Stambpl1
76633,Lrmda
76634,1700110C19Rik
76637,Zim2
76639,1700121N20Rik
76640,1700113H08Rik
76642,1700113A16Rik
76643,1700121L16Rik
76646,Wdr38
71856,Wfdc3
76649,1700119H24Rik
76651,1700122O11Rik
76652,Actrt3
76654,Upp2
76657,1700125G22Rik
76658,1700123K08Rik
622554,Majin
100503636,1700123M08Rik
76668,Mdh1b
76669,1700128F08Rik
76670,Cfap70
76676,5330411J11Rik
245867,Pcmtd2
329795,Tmem67
229722,5330417C22Rik
76681,Trim12a
76683,1500002F19Rik
76684,Pla2g10os
230861,Eif4g3
76686,Clip3
76687,Spcs3
76688,Arfrp1
66104,Tceal6
76701,Ctrc
76703,Cpb1
76705,Ppp1r2-ps7
76707,Clasp1
76709,Arpc2
76710,2210406O10Rik
76713,Slc6a21
68107,Cntd1
76718,Catsperg2
76719,Kansl1
76720,1700084D21Rik
76722,Ckmt2
76728,1700123J17Rik
100504268,2310005A03Rik
76737,Creld2
54624,Paf1
76740,Efr3a
100042889,C920021L13Rik
76742,Snx27
76743,Gje1
76747,Dapl1
66923,Pbrm1
109151,Chd9
76757,Trdn
244721,Zfp846
76763,Mospd2
109154,Mlec
76768,Alpi
76770,Csta2
76773,Wdyhv1
76775,Slc10a7
76779,Cluap1
76781,Mettl4
76784,Mtif2
76785,2410124H12Rik
76786,2510003B16Rik
76787,Ppfia3
76788,Klhdc10
76789,Mzt1
76792,2410131K14Rik
76794,Man2c1os
76795,Tbc1d9b
76797,2410137M14Rik
76798,Srrm4os
76799,Tmem234
76800,Usp42
76803,2410141K09Rik
76804,Kdm4c
268448,Phf12
76808,Rpl18a
76809,Bri3bp
76813,Armc6
76814,Scarletltr
76816,Sdccag8
216760,Mfap3
76824,Mtfr1l
76826,Nubpl
76829,Dok5
76832,Hyls1
102640779,2900052L18Rik
70408,Polr3f
76843,Dtl
109163,3010003L21Rik
434156,Eid2b
76846,Rps9
76850,Ago4
76854,Gper1
235504,Slc17a5
76856,Catsper3
76857,Spopl
76858,Nlrp14
76863,Dcun1d5
100039548,4930412E21Rik
76866,Morn1
76867,Rhbdd1
240899,Lrrc52
76872,Ccdc116
76873,4930447F24Rik
76874,4930469K13Rik
76877,Rab36
76880,6430411K18Rik
76884,Cyfip2
76886,Fam81a
76889,Coq8b
76890,Memo1
76892,Rnft1
76893,Cers2
76894,Mettl15
76895,Bicd2
76897,Ralyl
76898,B3gat1
76899,Golga1
76900,Ssbp4
76901,Jade2
76905,Lrg1
223770,Brd1
100039008,Mup10
76915,Mnd1
76917,Flywch2
76920,Arrdc5
76921,1700013D24Rik
108167578,1700014L14Rik
76925,Spata46
76927,Tsacc
76932,Arfip2
76933,Ifi27l2a
73270,2810429I04Rik
76938,Rbm17
76942,Lypd5
76943,Psapl1
76947,Ndufaf6
381845,Rnf225
233545,Emsy
100504263,2210418O10Rik
76959,Chmp5
76960,Bcas1
76961,2210420H20Rik
76964,2610028H24Rik
76967,2700049A03Rik
76969,Chst1
76971,Sult2a8
76972,Snhg20
231670,Fbxo21
76976,Arxes2
76980,Ube2ql1
76982,Vxn
76983,Scfd1
71206,Katnal2
76987,Hdhd2
98711,Rdh10
76992,Fam219aos
76993,1700061J23Rik
76995,1700095A13Rik
108169050,Usp46os2
76998,Fbxw27
77001,1700110I07Rik
77006,Ddrgk1
232807,Ppp1r12c
77011,Ticrr
77015,Mpped2
77017,E130018N17Rik
77018,Col25a1
109168,Atl3
109169,Igip
77022,2700099C18Rik
77031,Slc9a8
77032,Tstd3
77034,2510039O18Rik
77035,Kdm8
77036,1700109H08Rik
77037,Mrap
77038,Arfgap2
77040,Atg16l1
77041,Arsk
77042,Hyal4
77044,Arid2
77045,Bcl7a
77048,Cep83
77049,4921528I07Rik
216440,Os9
77053,Sun1
77055,Krt76
77056,Tmco4
77057,Ston1
77058,Ccdc183
77059,4931408D14Rik
233103,4931406P16Rik
102633677,5330425B07Rik
77065,Ints7
381356,Cacfd1
77087,Ankrd11
77090,Ocel1
105246501,A330094K24Rik
100113398,Adat3
105246062,D330022H12Rik
234407,Colgalt1
77106,Tmem181a
77110,Gpbp1l1
77113,Klhl2
628850,6030426L16Rik
77116,Mtmr2
77117,Zfp934
77119,7630403G23Rik
102632957,9130214F15Rik
77124,9130221H12Rik
77125,Il33
77127,A930001A20Rik
77128,Crebrf
77132,2810433D01Rik
77134,Hnrnpa0
208518,Cep78
109181,Trip11
217893,Pacs2
226162,Dpcd
217707,Coq6
109198,6030407O03Rik
109202,A930024E05Rik
242341,Atp6v0d2
77166,8030423J24Rik
77171,8030455M16Rik
77173,8030443G20Rik
109205,Sobp
109212,Pimreg
109215,Lncbate1
77189,A430105J06Rik
109218,Tmem139
234404,Nxnl1
77198,4930407I19Rik
224079,Atp13a4
77209,8030453O22Rik
109222,Rarres1
68524,Wipf2
77215,Krtap5-3
228770,Rspo4
77220,Tmem200a
77223,4930407G08Rik
100504178,Dhrs13os
109229,Fam118b
109232,Sccpdh
231214,Cc2d2a
223473,Nipal2
224090,Tmem44
77248,9430014N10Rik
77252,9430038I01Rik
77254,Yif1b
77257,9430024E24Rik
77264,Zfp142
77269,9430019J16Rik
77286,Nkrf
77288,9430021M05Rik
77290,9430078K24Rik
77296,Fam162b
77300,Raph1
77305,Wdr82
109245,Lrrc39
109246,Tspan9
100043911,Ppp4r1l-ps
108168293,C030010L15Rik
215708,Miga1
77318,Ankrd55
77323,9430041J12Rik
234214,Sorbs2
77331,C030007H22Rik
77337,Akr1c21
77341,9530026F06Rik
109254,Adtrp
100039440,B230206L02Rik
230119,Zbtb5
77352,Axdnd1
77857,9430065F17Rik
77358,9430069I07Rik
77361,9430085M18Rik
77362,9430093N23Rik
434350,9430091E24Rik
77371,Sec24a
227632,Kcnt1
77382,C030018K13Rik
77383,C030029H02Rik
77397,9530003J23Rik
77398,9530014B07Rik
77402,9530018F02Rik
77407,Rab35
330385,9530026P05Rik
77411,Esrp2
244484,Wdr17
77414,C030013G03Rik
77417,C030013C21Rik
77422,C330018D20Rik
77424,Spinkl
77428,9430083A17Rik
77432,9530002B09Rik
77433,Redrum
77442,9530020I12Rik
77446,Heg1
77453,Dmrta2os
109263,Rlf
109267,Ssc4d
77462,Tmem116
109270,Prr5
77475,C030037F17Rik
77480,Kidins220
77485,Stk31
109275,Actr5
233977,Ppfia1
102580,Alg9
77505,Dnhd1
109280,Slc22a13b
77516,9330198N18Rik
211978,Zfyve26
77519,Zfp266
77522,Tmem213
77531,Anks1b
77532,Jrkl
77533,C030034I22Rik
243385,Gprin3
77538,C330004P14Rik
244853,Nxpe4
77543,8030442B05Rik
77552,Shisa4
77558,9330179D12Rik
77559,Agl
77560,9330198I05Rik
109284,R3hdm4
170829,Tram2
77569,Limch1
77573,Vps33a
69188,Kmt2e
77577,Spns3
77578,Bcl9
77580,5730596B20Rik
77582,Mboat7
77583,Notum
224008,Spidr
270685,Mthfd1l
77590,Chst15
77591,Ddx10
